Time (ns)	Photoconductivity (cm2/Vs)	Time (ns)	Photoconductivity (cm2/Vs)	Time (ns)	Photoconductivity (cm2/Vs)	Time (ns)	Photoconductivity (cm2/Vs)	Time (ns)	Photoconductivity (cm2/Vs)
1.074771872211258242e-04	8.699997937845620299e+01	8.699997930034884064e+01	8.699997907738767822e+01	8.699997827146115981e+01	8.699997630457453113e+01
1.076926810487141670e-04	8.699997933710963594e+01	8.699997925884569838e+01	8.699997903543759037e+01	8.699997822789545410e+01	8.699997625706592430e+01
1.079086069455717208e-04	8.699997929568017696e+01	8.699997921725935157e+01	8.699997899340337426e+01	8.699997818424242269e+01	8.699997620946206212e+01
1.081249657780055794e-04	8.699997925416764133e+01	8.699997917558961547e+01	8.699997895128488778e+01	8.699997814050185241e+01	8.699997616176275983e+01
1.083417584140599049e-04	8.699997921257187272e+01	8.699997913383633374e+01	8.699997890908196041e+01	8.699997809667360116e+01	8.699997611396783270e+01
1.085589857235191933e-04	8.699997917089271482e+01	8.699997909199932167e+01	8.699997886679439318e+01	8.699997805275744156e+01	8.699997606607708178e+01
1.087766485779121783e-04	8.699997912912998288e+01	8.699997905007842292e+01	8.699997882442204400e+01	8.699997800875325993e+01	8.699997601809032233e+01
1.089947478505147444e-04	8.699997908728353480e+01	8.699997900807349538e+01	8.699997878196475654e+01	8.699997796466084310e+01	8.699997597000732696e+01
1.092132844163537899e-04	8.699997904535314319e+01	8.699997896598435432e+01	8.699997873942234605e+01	8.699997792048000633e+01	8.699997592182793937e+01
1.094322591522105606e-04	8.699997900333870859e+01	8.699997892381078657e+01	8.699997869679459939e+01	8.699997787621060752e+01	8.699997587355196060e+01
1.096516729366245666e-04	8.699997896124003205e+01	8.699997888155270687e+01	8.699997865408140285e+01	8.699997783185243350e+01	8.699997582517919170e+01
1.098715266498965229e-04	8.699997891905694303e+01	8.699997883920985942e+01	8.699997861128258592e+01	8.699997778740532794e+01	8.699997577670941951e+01
1.100918211740922395e-04	8.699997887678927100e+01	8.699997879678211632e+01	8.699997856839794963e+01	8.699997774286913454e+01	8.699997572814250191e+01
1.103125573930459954e-04	8.699997883443683122e+01	8.699997875426930705e+01	8.699997852542733767e+01	8.699997769824361171e+01	8.699997567947819732e+01
1.105337361923644827e-04	8.699997879199952422e+01	8.699997871167128949e+01	8.699997848237053688e+01	8.699997765352863155e+01	8.699997563071633522e+01
1.107553584594297475e-04	8.699997874947710841e+01	8.699997866898782206e+01	8.699997843922741936e+01	8.699997760872400931e+01	8.699997558185670243e+01
1.109774250834031609e-04	8.699997870686942747e+01	8.699997862621880529e+01	8.699997839599780036e+01	8.699997756382953185e+01	8.699997553289908581e+01
1.111999369552287253e-04	8.699997866417632508e+01	8.699997858336402601e+01	8.699997835268152357e+01	8.699997751884504282e+01	8.699997548384334323e+01
1.114228949676372086e-04	8.699997862139761651e+01	8.699997854042332790e+01	8.699997830927839004e+01	8.699997747377035751e+01	8.699997543468924732e+01
1.116463000151489220e-04	8.699997857853313121e+01	8.699997849739652622e+01	8.699997826578822924e+01	8.699997742860531957e+01	8.699997538543659914e+01
1.118701529940777588e-04	8.699997853558271288e+01	8.699997845428345045e+01	8.699997822221085642e+01	8.699997738334971586e+01	8.699997533608518552e+01
1.120944548025350164e-04	8.699997849254616256e+01	8.699997841108393004e+01	8.699997817854612947e+01	8.699997733800337585e+01	8.699997528663485014e+01
1.123192063404324586e-04	8.699997844942333813e+01	8.699997836779779448e+01	8.699997813479384945e+01	8.699997729256612899e+01	8.699997523708535141e+01
1.125444085094862330e-04	8.699997840621406908e+01	8.699997832442488743e+01	8.699997809095384582e+01	8.699997724703776214e+01	8.699997518743651881e+01
1.127700622132203672e-04	8.699997836291812803e+01	8.699997828096500996e+01	8.699997804702594806e+01	8.699997720141810476e+01	8.699997513768813917e+01
1.129961683569708208e-04	8.699997831953540128e+01	8.699997823741799152e+01	8.699997800300995721e+01	8.699997715570700052e+01	8.699997508784001354e+01
1.132227278478883996e-04	8.699997827606567569e+01	8.699997819378363317e+01	8.699997795890573116e+01	8.699997710990426469e+01	8.699997503789198561e+01
1.134497415949429024e-04	8.699997823250879492e+01	8.699997815006183544e+01	8.699997791471307096e+01	8.699997706400966990e+01	8.699997498784378536e+01
1.136772105089265094e-04	8.699997818886458845e+01	8.699997810625237094e+01	8.699997787043179187e+01	8.699997701802305983e+01	8.699997493769522805e+01
1.139051355024578883e-04	8.699997814513285732e+01	8.699997806235502651e+01	8.699997782606175178e+01	8.699997697194423552e+01	8.699997488744614316e+01
1.141335174899851893e-04	8.699997810131347364e+01	8.699997801836968847e+01	8.699997778160272333e+01	8.699997692577304065e+01	8.699997483709631751e+01
1.143623573877901794e-04	8.699997805740622425e+01	8.699997797429617208e+01	8.699997773705456439e+01	8.699997687950926206e+01	8.699997478664555217e+01
1.145916561139916431e-04	8.699997801341095283e+01	8.699997793013427838e+01	8.699997769241709022e+01	8.699997683315275765e+01	8.699997473609361975e+01
1.148214145885495708e-04	8.699997796932743199e+01	8.699997788588382264e+01	8.699997764769013031e+01	8.699997678670328582e+01	8.699997468544033552e+01
1.150516337332681537e-04	8.699997792515554806e+01	8.699997784154467695e+01	8.699997760287347148e+01	8.699997674016067606e+01	8.699997463468550052e+01
1.152823144717999172e-04	8.699997788089508788e+01	8.699997779711661394e+01	8.699997755796695742e+01	8.699997669352474361e+01	8.699997458382891580e+01
1.155134577296492175e-04	8.699997783654588090e+01	8.699997775259944888e+01	8.699997751297043180e+01	8.699997664679533216e+01	8.699997453287035398e+01
1.157450644341764161e-04	8.699997779210778504e+01	8.699997770799306807e+01	8.699997746788365305e+01	8.699997659997221433e+01	8.699997448180964454e+01
1.159771355146009151e-04	8.699997774758055868e+01	8.699997766329721571e+01	8.699997742270647905e+01	8.699997655305521960e+01	8.699997443064654590e+01
1.162096719020052911e-04	8.699997770296405974e+01	8.699997761851177813e+01	8.699997737743875348e+01	8.699997650604416322e+01	8.699997437938085909e+01
1.164426745293388997e-04	8.699997765825810347e+01	8.699997757363654216e+01	8.699997733208023476e+01	8.699997645893884624e+01	8.699997432801241359e+01
1.166761443314219825e-04	8.699997761346251934e+01	8.699997752867129464e+01	8.699997728663079499e+01	8.699997641173911234e+01	8.699997427654098203e+01
1.169100822449487838e-04	8.699997756857712261e+01	8.699997748361593608e+01	8.699997724109022101e+01	8.699997636444469151e+01	8.699997422496632282e+01
1.171444892084917656e-04	8.699997752360171432e+01	8.699997743847022491e+01	8.699997719545834229e+01	8.699997631705547008e+01	8.699997417328827964e+01
1.173793661625050904e-04	8.699997747853613816e+01	8.699997739323397639e+01	8.699997714973495988e+01	8.699997626957123487e+01	8.699997412150662512e+01
1.176147140493289447e-04	8.699997743338019518e+01	8.699997734790704840e+01	8.699997710391990324e+01	8.699997622199180114e+01	8.699997406962117452e+01
1.178505338131925474e-04	8.699997738813371484e+01	8.699997730248924199e+01	8.699997705801298764e+01	8.699997617431696995e+01	8.699997401763164362e+01
1.180868264002183244e-04	8.699997734279652661e+01	8.699997725698035822e+01	8.699997701201402833e+01	8.699997612654655654e+01	8.699997396553793294e+01
1.183235927584260416e-04	8.699997729736844576e+01	8.699997721138022655e+01	8.699997696592285479e+01	8.699997607868033356e+01	8.699997391333975827e+01
1.185608338377359223e-04	8.699997725184927333e+01	8.699997716568869066e+01	8.699997691973923963e+01	8.699997603071818730e+01	8.699997386103693486e+01
1.187985505899729027e-04	8.699997720623882458e+01	8.699997711990550897e+01	8.699997687346306918e+01	8.699997598265984777e+01	8.699997380862924956e+01
1.190367439688702232e-04	8.699997716053691477e+01	8.699997707403055358e+01	8.699997682709408764e+01	8.699997593450517286e+01	8.699997375611647499e+01
1.192754149300737516e-04	8.699997711474338757e+01	8.699997702806362554e+01	8.699997678063213868e+01	8.699997588625393519e+01	8.699997370349844061e+01
1.195145644311450733e-04	8.699997706885804405e+01	8.699997698200451168e+01	8.699997673407702337e+01	8.699997583790595002e+01	8.699997365077489064e+01
1.197541934315658280e-04	8.699997702288071366e+01	8.699997693585306990e+01	8.699997668742857115e+01	8.699997578946101839e+01	8.699997359794564034e+01
1.199943028927413281e-04	8.699997697681115483e+01	8.699997688960907283e+01	8.699997664068659731e+01	8.699997574091896979e+01	8.699997354501049074e+01
1.202348937780048550e-04	8.699997693064925386e+01	8.699997684327237835e+01	8.699997659385090287e+01	8.699997569227960525e+01	8.699997349196920027e+01
1.204759670526208304e-04	8.699997688439481180e+01	8.699997679684274487e+01	8.699997654692128890e+01	8.699997564354271162e+01	8.699997343882155576e+01
1.207175236837892209e-04	8.699997683804761550e+01	8.699997675032005873e+01	8.699997649989758486e+01	8.699997559470811836e+01	8.699997338556737247e+01
1.209595646406490612e-04	8.699997679160749442e+01	8.699997670370406411e+01	8.699997645277960601e+01	8.699997554577559811e+01	8.699997333220640883e+01
1.212020908942829274e-04	8.699997674507424961e+01	8.699997665699461891e+01	8.699997640556716760e+01	8.699997549674496611e+01	8.699997327873845165e+01
1.214451034177200665e-04	8.699997669844771053e+01	8.699997661019150996e+01	8.699997635826004228e+01	8.699997544761602342e+01	8.699997322516330200e+01
1.216886031859407884e-04	8.699997665172767825e+01	8.699997656329458096e+01	8.699997631085807370e+01	8.699997539838858529e+01	8.699997317148076093e+01
1.219325911758801243e-04	8.699997660491398221e+01	8.699997651630361872e+01	8.699997626336109136e+01	8.699997534906246699e+01	8.699997311769057262e+01
1.221770683664322589e-04	8.699997655800642349e+01	8.699997646921842431e+01	8.699997621576885365e+01	8.699997529963741272e+01	8.699997306379255235e+01
1.224220357384537151e-04	8.699997651100481733e+01	8.699997642203881298e+01	8.699997616808119005e+01	8.699997525011326616e+01	8.699997300978645853e+01
1.226674942747677855e-04	8.699997646390896477e+01	8.699997637476464263e+01	8.699997612029791583e+01	8.699997520048987099e+01	8.699997295567209221e+01
1.229134449601681513e-04	8.699997641671869530e+01	8.699997632739565745e+01	8.699997607241883202e+01	8.699997515076695720e+01	8.699997290144921180e+01
1.231598887814234762e-04	8.699997636943378154e+01	8.699997627993171534e+01	8.699997602444375389e+01	8.699997510094431163e+01	8.699997284711764678e+01
1.234068267272804965e-04	8.699997632205409559e+01	8.699997623237260314e+01	8.699997597637249669e+01	8.699997505102183482e+01	8.699997279267714134e+01
1.236542597884685750e-04	8.699997627457939586e+01	8.699997618471813610e+01	8.699997592820484726e+01	8.699997500099922831e+01	8.699997273812748233e+01
1.239021889577033057e-04	8.699997622700951183e+01	8.699997613696808685e+01	8.699997587994062087e+01	8.699997495087633581e+01	8.699997268346848500e+01
1.241506152296911216e-04	8.699997617934423033e+01	8.699997608912232749e+01	8.699997583157961856e+01	8.699997490065292993e+01	8.699997262869985093e+01
1.243995396011325204e-04	8.699997613158339504e+01	8.699997604118064487e+01	8.699997578312166979e+01	8.699997485032886857e+01	8.699997257382145222e+01
1.246489630707262931e-04	8.699997608372680702e+01	8.699997599314282581e+01	8.699997573456654720e+01	8.699997479990386751e+01	8.699997251883303306e+01
1.248988866391741582e-04	8.699997603577426730e+01	8.699997594500868558e+01	8.699997568591406605e+01	8.699997474937779884e+01	8.699997246373432347e+01
1.251493113091837713e-04	8.699997598772556273e+01	8.699997589677803944e+01	8.699997563716405580e+01	8.699997469875043521e+01	8.699997240852518132e+01
1.254002380854733864e-04	8.699997593958050857e+01	8.699997584845068843e+01	8.699997558831628908e+01	8.699997464802152081e+01	8.699997235320533662e+01
1.256516679747756511e-04	8.699997589133894849e+01	8.699997580002646203e+01	8.699997553937058115e+01	8.699997459719092774e+01	8.699997229777460461e+01
1.259036019858421058e-04	8.699997584300065512e+01	8.699997575150513285e+01	8.699997549032674726e+01	8.699997454625842863e+01	8.699997224223272951e+01
1.261560411294464093e-04	8.699997579456545793e+01	8.699997570288648774e+01	8.699997544118457427e+01	8.699997449522378190e+01	8.699997218657946974e+01
1.264089864183890550e-04	8.699997574603312955e+01	8.699997565417039880e+01	8.699997539194386320e+01	8.699997444408680281e+01	8.699997213081465475e+01
1.266624388675010302e-04	8.699997569740351366e+01	8.699997560535663865e+01	8.699997534260444354e+01	8.699997439284733503e+01	8.699997207493804297e+01
1.269163994936485052e-04	8.699997564867635447e+01	8.699997555644496572e+01	8.699997529316608791e+01	8.699997434150510855e+01	8.699997201894939280e+01
1.271708693157360586e-04	8.699997559985152407e+01	8.699997550743523789e+01	8.699997524362861157e+01	8.699997429005995286e+01	8.699997196284849110e+01
1.274258493547113398e-04	8.699997555092880930e+01	8.699997545832727042e+01	8.699997519399180135e+01	8.699997423851164058e+01	8.699997190663511049e+01
1.276813406335689178e-04	8.699997550190798279e+01	8.699997540912083593e+01	8.699997514425548673e+01	8.699997418685998696e+01	8.699997185030903779e+01
1.279373441773548614e-04	8.699997545278888822e+01	8.699997535981570707e+01	8.699997509441944032e+01	8.699997413510477884e+01	8.699997179387000301e+01
1.281938610131700199e-04	8.699997540357128401e+01	8.699997531041177012e+01	8.699997504448347740e+01	8.699997408324580306e+01	8.699997173731784983e+01
1.284508921701748468e-04	8.699997535425502804e+01	8.699997526090874089e+01	8.699997499444737059e+01	8.699997403128284645e+01	8.699997168065230824e+01
1.287084386795930597e-04	8.699997530483987873e+01	8.699997521130646305e+01	8.699997494431096356e+01	8.699997397921568165e+01	8.699997162387315086e+01
1.289665015747164104e-04	8.699997525532563714e+01	8.699997516160473765e+01	8.699997489407401474e+01	8.699997392704415233e+01	8.699997156698016454e+01
1.292250818909080462e-04	8.699997520571213272e+01	8.699997511180337995e+01	8.699997484373635359e+01	8.699997387476800270e+01	8.699997150997310769e+01
1.294841806656071717e-04	8.699997515599915232e+01	8.699997506190213414e+01	8.699997479329776695e+01	8.699997382238703381e+01	8.699997145285176714e+01
1.297437989383329251e-04	8.699997510618648278e+01	8.699997501190085814e+01	8.699997474275804166e+01	8.699997376990107512e+01	8.699997139561590132e+01
1.300039377506890940e-04	8.699997505627395356e+01	8.699997496179931034e+01	8.699997469211700718e+01	8.699997371730985662e+01	8.699997133826528284e+01
1.302645981463675584e-04	8.699997500626135150e+01	8.699997491159732022e+01	8.699997464137443615e+01	8.699997366461320780e+01	8.699997128079968434e+01
1.305257811711528710e-04	8.699997495614846343e+01	8.699997486129467461e+01	8.699997459053008697e+01	8.699997361181091549e+01	8.699997122321885001e+01
1.307874878729263230e-04	8.699997490593510463e+01	8.699997481089117457e+01	8.699997453958383176e+01	8.699997355890272388e+01	8.699997116552259513e+01
1.310497193016706336e-04	8.699997485562104771e+01	8.699997476038660693e+01	8.699997448853540050e+01	8.699997350588847667e+01	8.699997110771064968e+01
1.313124765094733106e-04	8.699997480520613635e+01	8.699997470978078695e+01	8.699997443738463687e+01	8.699997345276793226e+01	8.699997104978281470e+01
1.315757605505313396e-04	8.699997475469014319e+01	8.699997465907350147e+01	8.699997438613132772e+01	8.699997339954086328e+01	8.699997099173883441e+01
1.318395724811558466e-04	8.699997470407285505e+01	8.699997460826453732e+01	8.699997433477521724e+01	8.699997334620712763e+01	8.699997093357848144e+01
1.321039133597753771e-04	8.699997465335405877e+01	8.699997455735369556e+01	8.699997428331617755e+01	8.699997329276641267e+01	8.699997087530149997e+01
1.323687842469408566e-04	8.699997460253359804e+01	8.699997450634080565e+01	8.699997423175393862e+01	8.699997323921856207e+01	8.699997081690771950e+01
1.326341862053294937e-04	8.699997455161123128e+01	8.699997445522561179e+01	8.699997418008831573e+01	8.699997318556334847e+01	8.699997075839684157e+01
1.329001202997495505e-04	8.699997450058677373e+01	8.699997440400794346e+01	8.699997412831912413e+01	8.699997313180057290e+01	8.699997069976865305e+01
1.331665875971438666e-04	8.699997444945998382e+01	8.699997435268757329e+01	8.699997407644612224e+01	8.699997307792999379e+01	8.699997064102294075e+01
1.334335891665946832e-04	8.699997439823070522e+01	8.699997430126430231e+01	8.699997402446909689e+01	8.699997302395138377e+01	8.699997058215943468e+01
1.337011260793276280e-04	8.699997434689871056e+01	8.699997424973793159e+01	8.699997397238787755e+01	8.699997296986457229e+01	8.699997052317792168e+01
1.339691994087165129e-04	8.699997429546381511e+01	8.699997419810824795e+01	8.699997392020223685e+01	8.699997291566933200e+01	8.699997046407813173e+01
1.342378102302869112e-04	8.699997424392574885e+01	8.699997414637505244e+01	8.699997386791196163e+01	8.699997286136540708e+01	8.699997040485988009e+01
1.345069596217210374e-04	8.699997419228436968e+01	8.699997409453810349e+01	8.699997381551683873e+01	8.699997280695261281e+01	8.699997034552289676e+01
1.347766486628616226e-04	8.699997414053945022e+01	8.699997404259727318e+01	8.699997376301666918e+01	8.699997275243072181e+01	8.699997028606695437e+01
1.350468784357170373e-04	8.699997408869079152e+01	8.699997399055226310e+01	8.699997371041123984e+01	8.699997269779950670e+01	8.699997022649178291e+01
1.353176500244646259e-04	8.699997403673813778e+01	8.699997393840290272e+01	8.699997365770032332e+01	8.699997264305878275e+01	8.699997016679719763e+01
1.355889645154556393e-04	8.699997398468136112e+01	8.699997388614899307e+01	8.699997360488373488e+01	8.699997258820829416e+01	8.699997010698292854e+01
1.358608229972193822e-04	8.699997393252017730e+01	8.699997383379032101e+01	8.699997355196124715e+01	8.699997253324782776e+01	8.699997004704873405e+01
1.361332265604681189e-04	8.699997388025443001e+01	8.699997378132663073e+01	8.699997349893264698e+01	8.699997247817717039e+01	8.699996998699437256e+01
1.364061762981005703e-04	8.699997382788389189e+01	8.699997372875778012e+01	8.699997344579772118e+01	8.699997242299609468e+01	8.699996992681960251e+01
1.366796733052069008e-04	8.699997377540833554e+01	8.699997367608354182e+01	8.699997339255624240e+01	8.699997236770437326e+01	8.699996986652419650e+01
1.369537186790727298e-04	8.699997372282756203e+01	8.699997362330367423e+01	8.699997333920805431e+01	8.699997231230182138e+01	8.699996980610791297e+01
1.372283135191842821e-04	8.699997367014137239e+01	8.699997357041799262e+01	8.699997328575288691e+01	8.699997225678816903e+01	8.699996974557048190e+01
1.375034589272318029e-04	8.699997361734955348e+01	8.699997351742625540e+01	8.699997323219051282e+01	8.699997220116320307e+01	8.699996968491169014e+01
1.377791560071144365e-04	8.699997356445186369e+01	8.699997346432829204e+01	8.699997317852078993e+01	8.699997214542673873e+01	8.699996962413128188e+01
1.380554058649451326e-04	8.699997351144813251e+01	8.699997341112386096e+01	8.699997312474343403e+01	8.699997208957852024e+01	8.699996956322901553e+01
1.383322096090541429e-04	8.699997345833811835e+01	8.699997335781273478e+01	8.699997307085826037e+01	8.699997203361830600e+01	8.699996950220466374e+01
1.386095683499941435e-04	8.699997340512162225e+01	8.699997330439472876e+01	8.699997301686505580e+01	8.699997197754589706e+01	8.699996944105794228e+01
1.388874832005444098e-04	8.699997335179844526e+01	8.699997325086962974e+01	8.699997296276357872e+01	8.699997192136108026e+01	8.699996937978863798e+01
1.391659552757152881e-04	8.699997329836834581e+01	8.699997319723718192e+01	8.699997290855364440e+01	8.699997186506359981e+01	8.699996931839648084e+01
1.394449856927531292e-04	8.699997324483109651e+01	8.699997314349722899e+01	8.699997285423498283e+01	8.699997180865325674e+01	8.699996925688125771e+01
1.397245755711440016e-04	8.699997319118651262e+01	8.699997308964954357e+01	8.699997279980745191e+01	8.699997175212980949e+01	8.699996919524269856e+01
1.400047260326185163e-04	8.699997313743438099e+01	8.699997303569386986e+01	8.699997274527078162e+01	8.699997169549304488e+01	8.699996913348054761e+01
1.402854382011568411e-04	8.699997308357447423e+01	8.699997298162999471e+01	8.699997269062477301e+01	8.699997163874270711e+01	8.699996907159460591e+01
1.405667132029922786e-04	8.699997302960656498e+01	8.699997292745774757e+01	8.699997263586918450e+01	8.699997158187858304e+01	8.699996900958456081e+01
1.408485521666164161e-04	8.699997297553044007e+01	8.699997287317688688e+01	8.699997258100381714e+01	8.699997152490047370e+01	8.699996894745019915e+01
1.411309562227833539e-04	8.699997292134592897e+01	8.699997281878718525e+01	8.699997252602844355e+01	8.699997146780812329e+01	8.699996888519125093e+01
1.414139265045148014e-04	8.699997286705274746e+01	8.699997276428841531e+01	8.699997247094283637e+01	8.699997141060127603e+01	8.699996882280751720e+01
1.416974641471037627e-04	8.699997281265072502e+01	8.699997270968040652e+01	8.699997241574679663e+01	8.699997135327977560e+01	8.699996876029868531e+01
1.419815702881196333e-04	8.699997275813960584e+01	8.699997265496288890e+01	8.699997236044008275e+01	8.699997129584329514e+01	8.699996869766452789e+01
1.422662460674125901e-04	8.699997270351919099e+01	8.699997260013566347e+01	8.699997230502248158e+01	8.699997123829169254e+01	8.699996863490480337e+01
1.425514926271186067e-04	8.699997264878926728e+01	8.699997254519848866e+01	8.699997224949375152e+01	8.699997118062468360e+01	8.699996857201924172e+01
1.428373111116632748e-04	8.699997259394963578e+01	8.699997249015117973e+01	8.699997219385370784e+01	8.699997112284206935e+01	8.699996850900761558e+01
1.431237026677668455e-04	8.699997253900001226e+01	8.699997243499353772e+01	8.699997213810210894e+01	8.699997106494357979e+01	8.699996844586964073e+01
1.434106684444487023e-04	8.699997248394022620e+01	8.699997237972526420e+01	8.699997208223871326e+01	8.699997100692901597e+01	8.699996838260508980e+01
1.436982095930324291e-04	8.699997242877003600e+01	8.699997232434617445e+01	8.699997202626332182e+01	8.699997094879815052e+01	8.699996831921370699e+01
1.439863272671496324e-04	8.699997237348925694e+01	8.699997226885606949e+01	8.699997197017567885e+01	8.699997089055072763e+01	8.699996825569523651e+01
1.442750226227450911e-04	8.699997231809761900e+01	8.699997221325469354e+01	8.699997191397559959e+01	8.699997083218650573e+01	8.699996819204940834e+01
1.445642968180810934e-04	8.699997226259492322e+01	8.699997215754183344e+01	8.699997185766284247e+01	8.699997077370528586e+01	8.699996812827598092e+01
1.448541510137427765e-04	8.699997220698092804e+01	8.699997210171726181e+01	8.699997180123716589e+01	8.699997071510679802e+01	8.699996806437469843e+01
1.451445863726418125e-04	8.699997215125546290e+01	8.699997204578077969e+01	8.699997174469834249e+01	8.699997065639081484e+01	8.699996800034529087e+01
1.454356040600216675e-04	8.699997209541825782e+01	8.699997198973213131e+01	8.699997168804620173e+01	8.699997059755713735e+01	8.699996793618751667e+01
1.457272052434619651e-04	8.699997203946907121e+01	8.699997193357113190e+01	8.699997163128043098e+01	8.699997053860548135e+01	8.699996787190112002e+01
1.460193910928838529e-04	8.699997198340771831e+01	8.699997187729748305e+01	8.699997157440087392e+01	8.699997047953563367e+01	8.699996780748581671e+01
