800.0000000000,0.0841196000,800.0000000000,0.5206220000,800.0000000000,0.6729460000,800.0000000000,0.4819380000,800.0000000000,0.2376660000
820.0000000000,0.0908750000,820.0000000000,0.5309280000,820.0000000000,0.6401390000,820.0000000000,0.4911750000,820.0000000000,0.2262770000
840.0000000000,0.0826152000,840.0000000000,0.5292040000,840.0000000000,0.6391620000,840.0000000000,0.4825490000,840.0000000000,0.2272280000
860.0000000000,0.0685080000,860.0000000000,0.5058480000,860.0000000000,0.6614580000,860.0000000000,0.4743440000,860.0000000000,0.2176730000
880.0000000000,0.0920039000,880.0000000000,0.5143750000,880.0000000000,0.6300080000,880.0000000000,0.4651190000,880.0000000000,0.1964500000
900.0000000000,0.0878707000,900.0000000000,0.5185290000,900.0000000000,0.6522900000,900.0000000000,0.4386730000,900.0000000000,0.2213750000
920.0000000000,0.0792694000,920.0000000000,0.5104820000,920.0000000000,0.6261580000,920.0000000000,0.4466970000,920.0000000000,0.1856710000
940.0000000000,0.0979784000,940.0000000000,0.4892690000,940.0000000000,0.6529430000,940.0000000000,0.4467080000,940.0000000000,0.1909440000
960.0000000000,0.0854192000,960.0000000000,0.5012830000,960.0000000000,0.6457310000,960.0000000000,0.4402950000,960.0000000000,0.1857010000
980.0000000000,0.0775664000,980.0000000000,0.5110090000,980.0000000000,0.6334800000,980.0000000000,0.4267410000,980.0000000000,0.1928900000
1000.0000000000,0.0667076000,1000.0000000000,0.4937650000,1000.0000000000,0.5993650000,1000.0000000000,0.4377270000,1000.0000000000,0.1664410000
1020.0000000000,0.0738514000,1020.0000000000,0.5046410000,1020.0000000000,0.6064460000,1020.0000000000,0.4293110000,1020.0000000000,0.1874890000
1040.0000000000,0.0693091000,1040.0000000000,0.4983840000,1040.0000000000,0.6088980000,1040.0000000000,0.4213890000,1040.0000000000,0.1680600000
1060.0000000000,0.0485641000,1060.0000000000,0.4971070000,1060.0000000000,0.6093210000,1060.0000000000,0.4006290000,1060.0000000000,0.1627990000
1080.0000000000,0.0361075000,1080.0000000000,0.5069780000,1080.0000000000,0.6019450000,1080.0000000000,0.3810160000,1080.0000000000,0.1714660000
1100.0000000000,0.0740871000,1100.0000000000,0.5015090000,1100.0000000000,0.5977280000,1100.0000000000,0.3847520000,1100.0000000000,0.1670060000
1120.0000000000,0.0645782000,1120.0000000000,0.4955860000,1120.0000000000,0.6022090000,1120.0000000000,0.3995520000,1120.0000000000,0.1535480000
1140.0000000000,0.0731237000,1140.0000000000,0.4926740000,1140.0000000000,0.6111180000,1140.0000000000,0.3900680000,1140.0000000000,0.1521450000
1160.0000000000,0.0698774000,1160.0000000000,0.4896760000,1160.0000000000,0.5887140000,1160.0000000000,0.3866720000,1160.0000000000,0.1523090000
1180.0000000000,0.0629391000,1180.0000000000,0.5013910000,1180.0000000000,0.5861130000,1180.0000000000,0.3661690000,1180.0000000000,0.1533350000
1200.0000000000,0.0504942000,1200.0000000000,0.4823860000,1200.0000000000,0.5675280000,1200.0000000000,0.3795520000,1200.0000000000,0.1351340000
1220.0000000000,0.0553462000,1220.0000000000,0.4815790000,1220.0000000000,0.5656300000,1220.0000000000,0.3671900000,1220.0000000000,0.1420580000
1240.0000000000,0.0482181000,1240.0000000000,0.4617590000,1240.0000000000,0.5585200000,1240.0000000000,0.3533870000,1240.0000000000,0.1459270000
1260.0000000000,0.0356125000,1260.0000000000,0.4853480000,1260.0000000000,0.5778090000,1260.0000000000,0.3696810000,1260.0000000000,0.1355460000
1280.0000000000,0.0467982000,1280.0000000000,0.4848200000,1280.0000000000,0.5699130000,1280.0000000000,0.3456280000,1280.0000000000,0.1369610000
1300.0000000000,0.0493715000,1300.0000000000,0.4582840000,1300.0000000000,0.5675780000,1300.0000000000,0.3635500000,1300.0000000000,0.1201670000
1320.0000000000,0.0490750000,1320.0000000000,0.4703060000,1320.0000000000,0.5641410000,1320.0000000000,0.3456180000,1320.0000000000,0.1363180000
1340.0000000000,0.0344621000,1340.0000000000,0.4739740000,1340.0000000000,0.5383600000,1340.0000000000,0.3288240000,1340.0000000000,0.1243380000
1360.0000000000,0.0416492000,1360.0000000000,0.4525740000,1360.0000000000,0.5566260000,1360.0000000000,0.3394190000,1360.0000000000,0.1356260000
1380.0000000000,0.0300552000,1380.0000000000,0.4829160000,1380.0000000000,0.5449930000,1380.0000000000,0.3378040000,1380.0000000000,0.1227480000
1400.0000000000,0.0488617000,1400.0000000000,0.4661060000,1400.0000000000,0.5493890000,1400.0000000000,0.3381460000,1400.0000000000,0.1178930000
1420.0000000000,0.0360281000,1420.0000000000,0.4658410000,1420.0000000000,0.5427610000,1420.0000000000,0.3272750000,1420.0000000000,0.1272080000
1440.0000000000,0.0372876000,1440.0000000000,0.4668960000,1440.0000000000,0.5283280000,1440.0000000000,0.3364390000,1440.0000000000,0.1157600000
1460.0000000000,0.0322109000,1460.0000000000,0.4541770000,1460.0000000000,0.5401970000,1460.0000000000,0.3106230000,1460.0000000000,0.1152910000
1480.0000000000,0.0302332000,1480.0000000000,0.4651550000,1480.0000000000,0.5163390000,1480.0000000000,0.3178600000,1480.0000000000,0.1248100000
1500.0000000000,0.0386367000,1500.0000000000,0.4616180000,1500.0000000000,0.5242460000,1500.0000000000,0.2904980000,1500.0000000000,0.1155200000
1520.0000000000,0.0330967000,1520.0000000000,0.4584940000,1520.0000000000,0.5209880000,1520.0000000000,0.2988060000,1520.0000000000,0.1230520000
1540.0000000000,0.0282169000,1540.0000000000,0.4603520000,1540.0000000000,0.5324420000,1540.0000000000,0.3004190000,1540.0000000000,0.1032470000
1560.0000000000,0.0338337000,1560.0000000000,0.4523150000,1560.0000000000,0.5166520000,1560.0000000000,0.2837580000,1560.0000000000,0.0970665000
1580.0000000000,0.0501080000,1580.0000000000,0.4525050000,1580.0000000000,0.5314660000,1580.0000000000,0.2846370000,1580.0000000000,0.1073270000
1600.0000000000,0.0257315000,1600.0000000000,0.4281830000,1600.0000000000,0.5406250000,1600.0000000000,0.2856820000,1600.0000000000,0.1023170000
1620.0000000000,0.0178309000,1620.0000000000,0.4190510000,1620.0000000000,0.5035600000,1620.0000000000,0.2868370000,1620.0000000000,0.0889328000
1640.0000000000,0.0333232000,1640.0000000000,0.4315440000,1640.0000000000,0.5012680000,1640.0000000000,0.2903340000,1640.0000000000,0.0928589000
1660.0000000000,0.0188407000,1660.0000000000,0.4377450000,1660.0000000000,0.4978360000,1660.0000000000,0.2728730000,1660.0000000000,0.0843192000
1680.0000000000,0.0326496000,1680.0000000000,0.4305260000,1680.0000000000,0.4904870000,1680.0000000000,0.2691880000,1680.0000000000,0.0992731000
1700.0000000000,0.0158892000,1700.0000000000,0.4401110000,1700.0000000000,0.4778680000,1700.0000000000,0.2892240000,1700.0000000000,0.0840953000
1720.0000000000,0.0214828000,1720.0000000000,0.4290470000,1720.0000000000,0.4724250000,1720.0000000000,0.2692890000,1720.0000000000,0.0737789000
1740.0000000000,0.0120759000,1740.0000000000,0.4350250000,1740.0000000000,0.4782820000,1740.0000000000,0.2647740000,1740.0000000000,0.0725592000
1760.0000000000,0.0269661000,1760.0000000000,0.4365350000,1760.0000000000,0.4829460000,1760.0000000000,0.2461350000,1760.0000000000,0.0882882000
1780.0000000000,0.0257606000,1780.0000000000,0.4283040000,1780.0000000000,0.4790340000,1780.0000000000,0.2566390000,1780.0000000000,0.0735501000
1800.0000000000,-0.0006192130,1800.0000000000,0.4091030000,1800.0000000000,0.4791830000,1800.0000000000,0.2507540000,1800.0000000000,0.0686355000
1820.0000000000,0.0392821000,1820.0000000000,0.4366940000,1820.0000000000,0.4733070000,1820.0000000000,0.2470830000,1820.0000000000,0.0764057000
1840.0000000000,0.0309383000,1840.0000000000,0.4209960000,1840.0000000000,0.4648890000,1840.0000000000,0.2518000000,1840.0000000000,0.0944688000
1860.0000000000,0.0177170000,1860.0000000000,0.3996420000,1860.0000000000,0.4982070000,1860.0000000000,0.2516570000,1860.0000000000,0.0619277000
1880.0000000000,0.0095932800,1880.0000000000,0.4137170000,1880.0000000000,0.4645930000,1880.0000000000,0.2579020000,1880.0000000000,0.0804623000
1900.0000000000,0.0159656000,1900.0000000000,0.4069440000,1900.0000000000,0.4639870000,1900.0000000000,0.2570770000,1900.0000000000,0.0623200000
1920.0000000000,0.0040377800,1920.0000000000,0.3979090000,1920.0000000000,0.4450090000,1920.0000000000,0.2309480000,1920.0000000000,0.0716820000
1940.0000000000,0.0069765400,1940.0000000000,0.3986720000,1940.0000000000,0.4587540000,1940.0000000000,0.2442950000,1940.0000000000,0.0643181000
1960.0000000000,0.0193818000,1960.0000000000,0.4051000000,1960.0000000000,0.4589510000,1960.0000000000,0.2381260000,1960.0000000000,0.0832435000
1980.0000000000,0.0050859600,1980.0000000000,0.3996950000,1980.0000000000,0.4447810000,1980.0000000000,0.2221190000,1980.0000000000,0.0654688000
2000.0000000000,0.0294587000,2000.0000000000,0.3885310000,2000.0000000000,0.4600150000,2000.0000000000,0.2207540000,2000.0000000000,0.0785556000
2020.0000000000,0.0262568000,2020.0000000000,0.4055490000,2020.0000000000,0.4471630000,2020.0000000000,0.2210590000,2020.0000000000,0.0949744000
2040.0000000000,0.0217941000,2040.0000000000,0.4200560000,2040.0000000000,0.4406890000,2040.0000000000,0.2242150000,2040.0000000000,0.0847641000
2060.0000000000,0.0154385000,2060.0000000000,0.3819350000,2060.0000000000,0.4460020000,2060.0000000000,0.2248570000,2060.0000000000,0.0554289000
2080.0000000000,-0.0016257900,2080.0000000000,0.4046670000,2080.0000000000,0.4437670000,2080.0000000000,0.2178830000,2080.0000000000,0.0520369000
2100.0000000000,0.0037078300,2100.0000000000,0.3887740000,2100.0000000000,0.4256660000,2100.0000000000,0.2153630000,2100.0000000000,0.0678770000
2120.0000000000,0.0243847000,2120.0000000000,0.3835130000,2120.0000000000,0.4303850000,2120.0000000000,0.2094220000,2120.0000000000,0.0557754000
2140.0000000000,0.0275875000,2140.0000000000,0.3725030000,2140.0000000000,0.4186320000,2140.0000000000,0.2194620000,2140.0000000000,0.0485841000
2160.0000000000,0.0080768500,2160.0000000000,0.3904400000,2160.0000000000,0.4300940000,2160.0000000000,0.2129510000,2160.0000000000,0.0618594000
2180.0000000000,0.0162504000,2180.0000000000,0.3781930000,2180.0000000000,0.4276020000,2180.0000000000,0.1976790000,2180.0000000000,0.0604445000
2200.0000000000,0.0019148000,2200.0000000000,0.3766950000,2200.0000000000,0.4180730000,2200.0000000000,0.2249100000,2200.0000000000,0.0787045000
2220.0000000000,0.0174360000,2220.0000000000,0.3740660000,2220.0000000000,0.4154800000,2220.0000000000,0.2116340000,2220.0000000000,0.0607301000
2240.0000000000,0.0203848000,2240.0000000000,0.3677930000,2240.0000000000,0.4107240000,2240.0000000000,0.2119620000,2240.0000000000,0.0700275000
2260.0000000000,0.0117805000,2260.0000000000,0.3733740000,2260.0000000000,0.4233160000,2260.0000000000,0.1930120000,2260.0000000000,0.0675841000
2280.0000000000,0.0063910100,2280.0000000000,0.3729640000,2280.0000000000,0.4193680000,2280.0000000000,0.1866740000,2280.0000000000,0.0618040000
2300.0000000000,0.0112803000,2300.0000000000,0.3624480000,2300.0000000000,0.4152470000,2300.0000000000,0.2019370000,2300.0000000000,0.0647370000
2320.0000000000,0.0109204000,2320.0000000000,0.3438650000,2320.0000000000,0.4294630000,2320.0000000000,0.2173890000,2320.0000000000,0.0551191000
2340.0000000000,0.0044864200,2340.0000000000,0.3564630000,2340.0000000000,0.3883010000,2340.0000000000,0.2032730000,2340.0000000000,0.0519985000
2360.0000000000,0.0067060300,2360.0000000000,0.3821140000,2360.0000000000,0.4171090000,2360.0000000000,0.2049540000,2360.0000000000,0.0527561000
2380.0000000000,0.0000114883,2380.0000000000,0.3352950000,2380.0000000000,0.3812100000,2380.0000000000,0.1826410000,2380.0000000000,0.0489375000
2400.0000000000,0.0286758000,2400.0000000000,0.3534010000,2400.0000000000,0.3790500000,2400.0000000000,0.1847780000,2400.0000000000,0.0460066000
2420.0000000000,0.0203856000,2420.0000000000,0.3569670000,2420.0000000000,0.3963060000,2420.0000000000,0.1804630000,2420.0000000000,0.0568349000
2440.0000000000,-0.0013413200,2440.0000000000,0.3463160000,2440.0000000000,0.3900800000,2440.0000000000,0.1744840000,2440.0000000000,0.0419553000
2460.0000000000,0.0003359130,2460.0000000000,0.3485310000,2460.0000000000,0.3942510000,2460.0000000000,0.1683830000,2460.0000000000,0.0410389000
2480.0000000000,0.0037432200,2480.0000000000,0.3460700000,2480.0000000000,0.3785630000,2480.0000000000,0.1556110000,2480.0000000000,0.0662721000
2500.0000000000,0.0088323000,2500.0000000000,0.3559460000,2500.0000000000,0.3988380000,2500.0000000000,0.1709910000,2500.0000000000,0.0437985000
2520.0000000000,0.0135071000,2520.0000000000,0.3461770000,2520.0000000000,0.3838570000,2520.0000000000,0.1659840000,2520.0000000000,0.0508668000
2540.0000000000,0.0172395000,2540.0000000000,0.3659000000,2540.0000000000,0.3799960000,2540.0000000000,0.1698800000,2540.0000000000,0.0503248000
2560.0000000000,-0.0151731000,2560.0000000000,0.3420030000,2560.0000000000,0.3808500000,2560.0000000000,0.1742880000,2560.0000000000,0.0360717000
2580.0000000000,0.0263495000,2580.0000000000,0.3347760000,2580.0000000000,0.3738170000,2580.0000000000,0.1750820000,2580.0000000000,0.0376645000
2600.0000000000,-0.0012031900,2600.0000000000,0.3339420000,2600.0000000000,0.3742450000,2600.0000000000,0.1997410000,2600.0000000000,0.0544292000
2620.0000000000,0.0070452200,2620.0000000000,0.3437190000,2620.0000000000,0.3663750000,2620.0000000000,0.1598410000,2620.0000000000,0.0541110000
2640.0000000000,0.0043200000,2640.0000000000,0.3450480000,2640.0000000000,0.3897550000,2640.0000000000,0.1894630000,2640.0000000000,0.0478198000
2660.0000000000,-0.0093578100,2660.0000000000,0.3444970000,2660.0000000000,0.3524370000,2660.0000000000,0.1564110000,2660.0000000000,0.0419875000
2680.0000000000,-0.0051634600,2680.0000000000,0.3419000000,2680.0000000000,0.3672790000,2680.0000000000,0.1570870000,2680.0000000000,0.0565058000
2700.0000000000,0.0073285400,2700.0000000000,0.3379770000,2700.0000000000,0.3630310000,2700.0000000000,0.1748170000,2700.0000000000,0.0453100000
2720.0000000000,0.0058668100,2720.0000000000,0.3406660000,2720.0000000000,0.3614970000,2720.0000000000,0.1693920000,2720.0000000000,0.0625007000
2740.0000000000,-0.0036262500,2740.0000000000,0.3354860000,2740.0000000000,0.3723210000,2740.0000000000,0.1767370000,2740.0000000000,0.0368783000
2760.0000000000,0.0059069800,2760.0000000000,0.3292850000,2760.0000000000,0.3500540000,2760.0000000000,0.1648390000,2760.0000000000,0.0294283000
2780.0000000000,0.0177361000,2780.0000000000,0.3215680000,2780.0000000000,0.3700230000,2780.0000000000,0.1456230000,2780.0000000000,0.0574858000
2800.0000000000,-0.0086751800,2800.0000000000,0.3273450000,2800.0000000000,0.3492780000,2800.0000000000,0.1731270000,2800.0000000000,0.0423368000
2820.0000000000,0.0206250000,2820.0000000000,0.3245280000,2820.0000000000,0.3379320000,2820.0000000000,0.1545910000,2820.0000000000,0.0377726000
2840.0000000000,0.0210990000,2840.0000000000,0.3305730000,2840.0000000000,0.3463040000,2840.0000000000,0.1458720000,2840.0000000000,0.0430914000
2860.0000000000,-0.0069491700,2860.0000000000,0.3266360000,2860.0000000000,0.3593180000,2860.0000000000,0.1365010000,2860.0000000000,0.0446138000
2880.0000000000,0.0219361000,2880.0000000000,0.3180830000,2880.0000000000,0.3608430000,2880.0000000000,0.1490940000,2880.0000000000,0.0453701000
2900.0000000000,0.0000810600,2900.0000000000,0.3342290000,2900.0000000000,0.3351310000,2900.0000000000,0.1457050000,2900.0000000000,0.0446906000
2920.0000000000,-0.0001718470,2920.0000000000,0.3143090000,2920.0000000000,0.3170240000,2920.0000000000,0.1317040000,2920.0000000000,0.0722302000
2940.0000000000,0.0163199000,2940.0000000000,0.3243810000,2940.0000000000,0.3160840000,2940.0000000000,0.1389160000,2940.0000000000,0.0402961000
2960.0000000000,0.0158104000,2960.0000000000,0.3213020000,2960.0000000000,0.3281520000,2960.0000000000,0.1539260000,2960.0000000000,0.0331700000
2980.0000000000,-0.0050033100,2980.0000000000,0.3110090000,2980.0000000000,0.3475420000,2980.0000000000,0.1430120000,2980.0000000000,0.0503912000
3000.0000000000,-0.0206638000,3000.0000000000,0.3166600000,3000.0000000000,0.3334540000,3000.0000000000,0.1324320000,3000.0000000000,0.0455658000
3020.0000000000,0.0246984000,3020.0000000000,0.3173290000,3020.0000000000,0.3294820000,3020.0000000000,0.1400000000,3020.0000000000,0.0516748000
3040.0000000000,0.0036626300,3040.0000000000,0.3059340000,3040.0000000000,0.3277310000,3040.0000000000,0.1373540000,3040.0000000000,0.0546583000
3060.0000000000,0.0009702060,3060.0000000000,0.3138600000,3060.0000000000,0.3234020000,3060.0000000000,0.1611470000,3060.0000000000,0.0058497000
3080.0000000000,0.0153752000,3080.0000000000,0.3311350000,3080.0000000000,0.3248930000,3080.0000000000,0.1206760000,3080.0000000000,0.0405630000
3100.0000000000,-0.0017200300,3100.0000000000,0.3063690000,3100.0000000000,0.3177140000,3100.0000000000,0.1376250000,3100.0000000000,0.0333331000
3120.0000000000,0.0029262400,3120.0000000000,0.2840510000,3120.0000000000,0.3363130000,3120.0000000000,0.1421170000,3120.0000000000,0.0638928000
3140.0000000000,-0.0013630400,3140.0000000000,0.2792090000,3140.0000000000,0.3253660000,3140.0000000000,0.1674840000,3140.0000000000,0.0464980000
3160.0000000000,-0.0061798400,3160.0000000000,0.3117580000,3160.0000000000,0.3107330000,3160.0000000000,0.1392890000,3160.0000000000,0.0239719000
3180.0000000000,-0.0174591000,3180.0000000000,0.2991030000,3180.0000000000,0.3234570000,3180.0000000000,0.1341660000,3180.0000000000,0.0372065000
3200.0000000000,0.0028810500,3200.0000000000,0.2998310000,3200.0000000000,0.3243150000,3200.0000000000,0.1275440000,3200.0000000000,0.0263297000
3220.0000000000,0.0099116700,3220.0000000000,0.2873470000,3220.0000000000,0.3169560000,3220.0000000000,0.1424710000,3220.0000000000,0.0343753000
3240.0000000000,-0.0015904200,3240.0000000000,0.3025400000,3240.0000000000,0.3212050000,3240.0000000000,0.1341830000,3240.0000000000,0.0324399000
3260.0000000000,-0.0000289795,3260.0000000000,0.2941730000,3260.0000000000,0.3120000000,3260.0000000000,0.1279980000,3260.0000000000,0.0307838000
3280.0000000000,0.0000693442,3280.0000000000,0.2756730000,3280.0000000000,0.3156420000,3280.0000000000,0.1221270000,3280.0000000000,0.0155572000
3300.0000000000,-0.0042073100,3300.0000000000,0.2803190000,3300.0000000000,0.2847980000,3300.0000000000,0.1247000000,3300.0000000000,0.0303987000
3320.0000000000,0.0078827100,3320.0000000000,0.2809790000,3320.0000000000,0.2934010000,3320.0000000000,0.1277790000,3320.0000000000,0.0363917000
3340.0000000000,-0.0020055800,3340.0000000000,0.2825990000,3340.0000000000,0.3022650000,3340.0000000000,0.1239310000,3340.0000000000,0.0395365000
3360.0000000000,0.0057897600,3360.0000000000,0.2786710000,3360.0000000000,0.2960760000,3360.0000000000,0.1249330000,3360.0000000000,0.0465999000
3380.0000000000,0.0013622700,3380.0000000000,0.2918370000,3380.0000000000,0.2923560000,3380.0000000000,0.1110070000,3380.0000000000,0.0165262000
3400.0000000000,0.0049000900,3400.0000000000,0.2802310000,3400.0000000000,0.3078500000,3400.0000000000,0.1288430000,3400.0000000000,0.0488788000
3420.0000000000,-0.0005719070,3420.0000000000,0.2761520000,3420.0000000000,0.2915190000,3420.0000000000,0.1357790000,3420.0000000000,0.0353498000
3440.0000000000,0.0072071300,3440.0000000000,0.2904250000,3440.0000000000,0.3152770000,3440.0000000000,0.1167720000,3440.0000000000,0.0304331000
3460.0000000000,0.0058897900,3460.0000000000,0.2837590000,3460.0000000000,0.2937790000,3460.0000000000,0.1209290000,3460.0000000000,0.0338357000
3480.0000000000,0.0017173600,3480.0000000000,0.2565390000,3480.0000000000,0.2801470000,3480.0000000000,0.1145900000,3480.0000000000,0.0302494000
3500.0000000000,-0.0145904000,3500.0000000000,0.2844700000,3500.0000000000,0.2840390000,3500.0000000000,0.1145710000,3500.0000000000,0.0220927000
3520.0000000000,-0.0088865200,3520.0000000000,0.2767030000,3520.0000000000,0.2860380000,3520.0000000000,0.1152320000,3520.0000000000,0.0324418000
3540.0000000000,-0.0034060600,3540.0000000000,0.2573310000,3540.0000000000,0.2891560000,3540.0000000000,0.1133120000,3540.0000000000,0.0221450000
3560.0000000000,0.0113282000,3560.0000000000,0.2616120000,3560.0000000000,0.2888110000,3560.0000000000,0.1129210000,3560.0000000000,0.0293318000
3580.0000000000,0.0102984000,3580.0000000000,0.2701280000,3580.0000000000,0.2921120000,3580.0000000000,0.1259520000,3580.0000000000,0.0467031000
3600.0000000000,-0.0149453000,3600.0000000000,0.2692100000,3600.0000000000,0.3048610000,3600.0000000000,0.1058860000,3600.0000000000,0.0366590000
3620.0000000000,0.0087387700,3620.0000000000,0.2724580000,3620.0000000000,0.2807350000,3620.0000000000,0.1068160000,3620.0000000000,0.0175103000
3640.0000000000,-0.0033938400,3640.0000000000,0.2552510000,3640.0000000000,0.2737850000,3640.0000000000,0.1262910000,3640.0000000000,0.0130180000
3660.0000000000,-0.0124555000,3660.0000000000,0.2670650000,3660.0000000000,0.2784130000,3660.0000000000,0.1073590000,3660.0000000000,0.0311554000
3680.0000000000,0.0198388000,3680.0000000000,0.2875760000,3680.0000000000,0.2774070000,3680.0000000000,0.1218180000,3680.0000000000,0.0333968000
3700.0000000000,-0.0033357000,3700.0000000000,0.2618390000,3700.0000000000,0.2983510000,3700.0000000000,0.1193050000,3700.0000000000,0.0141911000
3720.0000000000,-0.0208443000,3720.0000000000,0.2480380000,3720.0000000000,0.2749100000,3720.0000000000,0.1215320000,3720.0000000000,0.0330319000
3740.0000000000,0.0039080000,3740.0000000000,0.2667200000,3740.0000000000,0.2805720000,3740.0000000000,0.0999516000,3740.0000000000,0.0268169000
3760.0000000000,0.0077209500,3760.0000000000,0.2603690000,3760.0000000000,0.2581090000,3760.0000000000,0.1025670000,3760.0000000000,0.0300009000
